order_id,order_date,store_id,customer_id,channel,payment_method,order_status
O0013834,25-02-2023,S030,C00436,In-Store,Card,Completed
O0013835,14-07-2023,S032,C00811,Click&Collect,Cash,Returned
O0013836,02-08-2023,S008,C01059,Click&Collect,Card,Cancelled
O0013837,18-06-2024,S033,C00708,In-Store,Wallet,Completed
O0013838,28-07-2023,S036,C00340,Click&Collect,Wallet,Completed
O0013839,23-04-2023,S034,C01087,Online,Cash,Cancelled
O0013840,25-10-2024,S035,C00654,Online,Wallet,Completed
O0013841,14-08-2025,S009,C00892,Online,Wallet,Completed
O0013842,18-03-2023,S027,C00851,In-Store,Wallet,Cancelled
O0013843,06-09-2024,S019,C00477,Online,Wallet,Returned
O0013844,18-11-2025,S040,C00025,Online,Cash,Completed
O0013845,19-03-2024,S034,C00760,In-Store,Cash,Completed
O0013846,20-07-2023,S007,C01071,In-Store,Card,Returned
O0013847,29-03-2023,S038,C01035,In-Store,Cash,Returned
O0013848,23-10-2025,S028,C01032,In-Store,Wallet,Returned
O0013849,20-03-2024,S022,C00417,Click&Collect,Cash,Completed
O0013850,26-04-2023,S018,C01087,Online,Cash,Cancelled
O0013851,07-08-2025,S020,C00017,In-Store,Cash,Completed
O0013852,29-05-2025,S031,C00380,Click&Collect,Card,Cancelled
O0013853,09-02-2025,S031,C00752,Click&Collect,Card,Cancelled
O0013854,03-04-2023,S023,C00374,Online,Card,Completed
O0013855,01-04-2023,S040,C00032,In-Store,Card,Returned
O0013856,28-08-2023,S010,C00210,Click&Collect,Card,Completed
O0013857,25-06-2023,S018,C01125,Click&Collect,Wallet,Returned
O0013858,05-08-2024,S024,C00514,Click&Collect,Wallet,Returned
O0013859,05-03-2024,S007,C00202,Click&Collect,Wallet,Cancelled
O0013860,18-04-2025,S020,C00744,Online,Cash,Returned
O0013861,22-04-2023,S034,C00450,Click&Collect,Card,Completed
O0013862,08-03-2025,S028,C00472,Click&Collect,Card,Cancelled
O0013863,20-10-2025,S029,C01136,In-Store,Card,Completed
O0013864,24-05-2023,S007,C00652,Online,Wallet,Returned
O0013865,15-12-2024,S006,C00096,Click&Collect,Wallet,Cancelled
O0013866,11-07-2024,S018,C01131,Click&Collect,Wallet,Returned
O0013867,14-04-2023,S013,C00006,Click&Collect,Cash,Completed
O0013868,17-11-2023,S001,C00825,Online,Cash,Completed
O0013869,13-05-2025,S023,C00125,Click&Collect,Card,Cancelled
O0013870,10-08-2025,S031,C00327,Online,Card,Cancelled
O0013871,08-02-2024,S030,C01184,In-Store,Wallet,Returned
O0013872,27-04-2023,S005,C00203,Click&Collect,Cash,Completed
O0013873,26-09-2023,S032,C01167,Online,Wallet,Completed
O0013874,13-07-2025,S016,C00352,Click&Collect,Wallet,Completed
O0013875,16-09-2024,S007,C00462,In-Store,Card,Returned
O0013876,16-04-2024,S019,C01125,Online,Cash,Cancelled
O0013877,15-01-2023,S009,C00892,Click&Collect,Wallet,Completed
O0013878,07-05-2025,S027,C00354,Online,Wallet,Completed
O0013879,25-05-2024,S030,C00884,Click&Collect,Wallet,Completed
O0013880,20-08-2024,S030,C00573,Click&Collect,Wallet,Completed
O0013881,13-07-2025,S005,C00120,Click&Collect,Cash,Cancelled
O0013882,08-09-2024,S014,C00303,Online,Wallet,Returned
O0013883,14-10-2025,S020,C00283,In-Store,Wallet,Completed
O0013884,05-09-2024,S040,C00569,Click&Collect,Card,Cancelled
O0013885,11-01-2024,S022,C01067,Click&Collect,Card,Completed
O0013886,08-10-2025,S027,C00683,Online,Wallet,Completed
O0013887,05-12-2024,S014,C00199,In-Store,Cash,Returned
O0013888,13-04-2025,S012,C00729,In-Store,Cash,Completed
O0013889,06-09-2023,S032,C00626,Click&Collect,Wallet,Completed
O0013890,05-01-2025,S034,C00465,Click&Collect,Card,Completed
O0013891,05-09-2024,S003,C00293,In-Store,Cash,Completed
O0013892,26-04-2023,S022,C00856,Click&Collect,Wallet,Completed
O0013893,06-10-2023,S032,C00670,Online,Cash,Returned
O0013894,26-09-2025,S007,C00516,Click&Collect,Wallet,Cancelled
O0013895,18-09-2024,S026,C00236,In-Store,Cash,Returned
O0013896,28-04-2025,S019,C00145,Online,Cash,Completed
O0013897,08-07-2023,S021,C00259,Online,Wallet,Completed
O0013898,27-08-2023,S024,C00745,Click&Collect,Cash,Completed
O0013899,28-10-2025,S035,C00057,In-Store,Wallet,Cancelled
O0013900,05-04-2024,S004,C00087,Click&Collect,Card,Completed
O0013901,30-08-2025,S009,C01189,Click&Collect,Wallet,Completed
O0013902,04-06-2025,S014,C00322,In-Store,Wallet,Completed
O0013903,05-01-2024,S033,C00136,Online,Wallet,Completed
O0013904,06-11-2025,S024,C01158,Click&Collect,Card,Completed
O0013905,01-05-2025,S008,C00499,Click&Collect,Wallet,Completed
O0013906,20-05-2023,S001,C00002,Online,Cash,Completed
O0013907,15-04-2023,S040,C00502,Online,Cash,Cancelled
O0013908,19-05-2023,S006,C00025,In-Store,Card,Completed
O0013909,22-03-2025,S002,C00365,Online,Cash,Completed
O0013910,06-06-2023,S017,C01135,Click&Collect,Cash,Completed
O0013911,06-11-2023,S023,C00953,Online,Card,Returned
O0013912,21-04-2024,S011,C00502,In-Store,Card,Completed
O0013913,29-05-2023,S007,C00406,Online,Card,Completed
O0013914,29-12-2023,S004,C00701,Click&Collect,Wallet,Completed
O0013915,13-01-2025,S017,C00751,Click&Collect,Card,Cancelled
O0013916,01-12-2025,S039,C00911,Click&Collect,Cash,Completed
O0013917,29-05-2024,S006,C00652,Click&Collect,Card,Cancelled
O0013918,29-03-2025,S023,C00093,Online,Wallet,Returned
O0013919,04-08-2024,S008,C01037,In-Store,Cash,Completed
O0013920,26-05-2024,S027,C00403,In-Store,Card,Cancelled
O0013921,24-07-2024,S003,C00984,Click&Collect,Wallet,Completed
O0013922,16-11-2025,S009,C00974,Click&Collect,Wallet,Completed
O0013923,07-03-2023,S001,C00262,In-Store,Wallet,Completed
O0013924,16-07-2024,S026,C00618,In-Store,Card,Completed
O0013925,26-02-2023,S029,C00901,Click&Collect,Wallet,Cancelled
O0013926,17-08-2025,S007,C00430,Click&Collect,Card,Returned
O0013927,20-10-2024,S019,C00952,In-Store,Card,Returned
O0013928,21-02-2023,S012,C00629,Online,Cash,Completed
O0013929,14-11-2024,S002,C01104,Online,Card,Cancelled
O0013930,22-04-2024,S002,C01076,Online,Card,Cancelled
O0013931,21-02-2023,S038,C01156,Click&Collect,Card,Completed
O0013932,08-12-2025,S026,C00265,In-Store,Card,Completed
O0013933,19-02-2024,S027,C00885,In-Store,Cash,Cancelled
O0013934,27-01-2023,S012,C00902,Online,Card,Completed
O0013935,02-11-2024,S011,C00540,Click&Collect,Card,Cancelled
O0013936,16-02-2024,S032,C00203,Online,Cash,Completed
O0013937,20-12-2024,S018,C00352,Click&Collect,Card,Completed
O0013938,27-06-2023,S005,C00618,Click&Collect,Cash,Completed
O0013939,26-06-2025,S020,C01038,In-Store,Card,Completed
O0013940,05-04-2024,S021,C01100,In-Store,Wallet,Cancelled
O0013941,06-04-2024,S023,C01099,Click&Collect,Wallet,Completed
O0013942,30-05-2025,S022,C01136,Online,Wallet,Returned
O0013943,23-08-2024,S035,C00118,Online,Wallet,Returned
O0013944,02-01-2023,S010,C01195,Online,Wallet,Completed
O0013945,26-09-2024,S024,C00666,In-Store,Card,Returned
O0013946,08-12-2024,S036,C00120,In-Store,Cash,Completed
O0013947,09-12-2023,S040,C00156,Click&Collect,Card,Cancelled
O0013948,18-07-2023,S039,C00307,In-Store,Wallet,Completed
O0013949,28-02-2023,S030,C00302,Click&Collect,Card,Cancelled
O0013950,16-07-2025,S005,C00134,In-Store,Cash,Returned
O0013951,05-01-2023,S040,C00460,In-Store,Cash,Completed
O0013952,01-10-2024,S002,C00656,In-Store,Cash,Cancelled
O0013953,05-07-2025,S023,C00374,Online,Cash,Cancelled
O0013954,21-01-2024,S018,C00802,Click&Collect,Cash,Returned
O0013955,08-08-2023,S028,C00860,Online,Card,Cancelled
O0013956,22-02-2025,S032,C00480,Online,Card,Completed
O0013957,21-11-2024,S030,C00095,In-Store,Card,Completed
O0013958,17-01-2023,S010,C00374,Click&Collect,Card,Returned
O0013959,24-09-2024,S031,C00737,In-Store,Cash,Cancelled
O0013960,01-01-2023,S031,C00471,Click&Collect,Cash,Completed
O0013961,13-03-2024,S001,C00698,In-Store,Card,Completed
O0013962,30-11-2023,S026,C01012,Online,Cash,Completed
O0013963,02-07-2025,S006,C00945,In-Store,Cash,Returned
O0013964,07-12-2025,S023,C00749,Online,Wallet,Returned
O0013965,04-02-2025,S010,C00117,In-Store,Wallet,Cancelled
O0013966,15-03-2025,S015,C00897,In-Store,Cash,Completed
O0013967,25-01-2023,S011,C00400,Online,Wallet,Completed
O0013968,12-03-2023,S035,C00499,Online,Wallet,Returned
O0013969,01-05-2025,S037,C00837,Online,Card,Returned
O0013970,14-04-2024,S032,C00999,Online,Cash,Completed
O0013971,09-07-2024,S029,C00855,Click&Collect,Wallet,Returned
O0013972,28-01-2025,S015,C00362,Online,Wallet,Completed
O0013973,16-01-2024,S006,C00540,Click&Collect,Cash,Returned
O0013974,17-01-2025,S023,C00435,Online,Cash,Completed
O0013975,07-03-2025,S018,C00555,In-Store,Card,Returned
O0013976,21-09-2023,S012,C00908,Online,Cash,Cancelled
O0013977,21-01-2025,S010,C01158,In-Store,Card,Completed
O0013978,05-07-2023,S007,C00470,Click&Collect,Wallet,Cancelled
O0013979,07-12-2023,S034,C00392,Online,Cash,Completed
O0013980,05-05-2025,S013,C01060,Online,Cash,Completed
O0013981,13-12-2025,S037,C00181,Online,Wallet,Completed
O0013982,12-03-2023,S027,C00470,Click&Collect,Wallet,Completed
O0013983,11-12-2024,S007,C01144,Click&Collect,Wallet,Completed
O0013984,16-09-2024,S003,C01059,Online,Wallet,Cancelled
O0013985,25-10-2024,S017,C00972,Online,Cash,Completed
O0013986,12-05-2025,S004,C01067,Click&Collect,Wallet,Completed
O0013987,18-03-2023,S039,C00285,Online,Wallet,Returned
O0013988,21-03-2025,S037,C00070,Click&Collect,Cash,Completed
O0013989,03-11-2023,S027,C01029,In-Store,Card,Completed
O0013990,19-06-2023,S012,C00591,Click&Collect,Card,Completed
O0013991,04-05-2024,S035,C00303,Click&Collect,Wallet,Returned
O0013992,30-01-2023,S026,C00573,Click&Collect,Card,Completed
O0013993,22-11-2024,S015,C00993,In-Store,Card,Cancelled
O0013994,11-09-2024,S036,C00591,Online,Wallet,Completed
O0013995,15-07-2024,S009,C00755,In-Store,Cash,Completed
O0013996,03-02-2023,S023,C00617,In-Store,Wallet,Completed
O0013997,16-04-2025,S028,C00580,Click&Collect,Wallet,Completed
O0013998,08-02-2023,S037,C01144,Click&Collect,Card,Completed
O0013999,15-10-2023,S006,C01114,Click&Collect,Cash,Completed
O0014000,09-03-2024,S012,C00509,In-Store,Card,Returned
O0014001,08-02-2025,S034,C00972,In-Store,Card,Returned
O0014002,22-03-2024,S020,C00868,Click&Collect,Card,Completed
O0014003,13-06-2025,S031,C00156,Online,Wallet,Completed
O0014004,21-10-2025,S031,C01017,Click&Collect,Wallet,Completed
O0014005,18-04-2025,S013,C00847,In-Store,Card,Completed
O0014006,12-02-2023,S014,C01028,In-Store,Cash,Cancelled
O0014007,24-04-2025,S020,C00948,Click&Collect,Card,Cancelled
O0014008,14-08-2023,S002,C01122,Online,Card,Cancelled
O0014009,31-08-2025,S032,C00650,Click&Collect,Cash,Returned
O0014010,08-12-2025,S005,C00074,In-Store,Cash,Returned
O0014011,03-04-2023,S038,C00332,Click&Collect,Wallet,Completed
O0014012,19-04-2023,S032,C00176,In-Store,Cash,Completed
O0014013,03-02-2025,S015,C00282,In-Store,Cash,Returned
O0014014,07-06-2023,S003,C00687,Online,Wallet,Completed
O0014015,27-11-2025,S032,C01169,Online,Wallet,Completed
O0014016,15-08-2024,S018,C00916,Click&Collect,Cash,Returned
O0014017,20-09-2024,S008,C00525,In-Store,Card,Cancelled
O0014018,31-07-2025,S018,C00589,In-Store,Cash,Cancelled
O0014019,27-08-2023,S037,C00623,Click&Collect,Cash,Cancelled
O0014020,01-09-2024,S028,C00493,In-Store,Card,Returned
O0014021,30-12-2025,S028,C00718,Online,Card,Completed
O0014022,25-01-2023,S021,C01131,Click&Collect,Wallet,Completed
O0014023,11-07-2023,S007,C00121,In-Store,Card,Cancelled
O0014024,10-06-2023,S038,C00428,In-Store,Card,Returned
O0014025,03-01-2024,S030,C00098,In-Store,Card,Cancelled
O0014026,23-05-2023,S021,C01021,Click&Collect,Card,Returned
O0014027,08-07-2023,S029,C00238,In-Store,Card,Completed
O0014028,23-07-2025,S015,C00784,Online,Card,Returned
O0014029,24-05-2024,S030,C00079,In-Store,Cash,Cancelled
O0014030,28-01-2024,S039,C00573,Click&Collect,Wallet,Completed
O0014031,04-04-2024,S014,C01079,In-Store,Wallet,Completed
O0014032,29-11-2025,S001,C01143,In-Store,Cash,Completed
O0014033,22-06-2024,S030,C00178,Click&Collect,Wallet,Completed
O0014034,28-05-2024,S035,C00794,In-Store,Cash,Completed
O0014035,14-10-2025,S034,C00272,Online,Cash,Cancelled
O0014036,10-02-2023,S040,C00876,In-Store,Card,Cancelled
O0014037,08-06-2024,S014,C00645,Click&Collect,Cash,Completed
O0014038,31-03-2025,S037,C00958,Click&Collect,Card,Completed
O0014039,18-07-2024,S009,C01076,Online,Card,Cancelled
O0014040,09-08-2025,S024,C00425,Click&Collect,Card,Cancelled
O0014041,29-08-2025,S036,C00059,Online,Card,Completed
O0014042,04-01-2024,S037,C00381,Online,Wallet,Cancelled
O0014043,15-06-2025,S025,C00260,Online,Cash,Returned
O0014044,25-09-2023,S022,C00150,Click&Collect,Wallet,Returned
O0014045,20-09-2023,S019,C00861,Online,Cash,Returned
O0014046,07-12-2025,S035,C01084,In-Store,Wallet,Completed
O0014047,15-01-2023,S036,C00624,In-Store,Cash,Cancelled
O0014048,23-01-2024,S010,C00640,In-Store,Wallet,Completed
O0014049,20-11-2024,S006,C00714,In-Store,Wallet,Completed
O0014050,29-03-2024,S033,C01079,Online,Card,Completed
O0014051,14-07-2025,S033,C00021,Online,Card,Completed
O0014052,03-10-2023,S004,C00633,In-Store,Cash,Cancelled
O0014053,28-08-2024,S020,C01041,Click&Collect,Card,Cancelled
O0014054,18-05-2023,S021,C00195,Click&Collect,Wallet,Completed
O0014055,20-08-2023,S002,C00695,Click&Collect,Wallet,Completed
O0014056,10-07-2023,S027,C00010,Online,Card,Completed
O0014057,23-03-2025,S039,C01002,Click&Collect,Card,Returned
O0014058,11-08-2023,S009,C00786,In-Store,Card,Cancelled
O0014059,03-01-2025,S032,C01157,Click&Collect,Wallet,Completed
O0014060,14-01-2024,S004,C00360,Online,Wallet,Completed
O0014061,11-09-2024,S009,C00879,In-Store,Card,Returned
O0014062,15-08-2025,S023,C00924,Online,Wallet,Cancelled
O0014063,04-08-2025,S037,C00038,In-Store,Card,Completed
O0014064,13-01-2023,S036,C00912,Click&Collect,Card,Returned
O0014065,09-05-2025,S038,C00854,Click&Collect,Cash,Cancelled
O0014066,13-11-2025,S040,C00738,Online,Card,Cancelled
O0014067,02-01-2025,S033,C00677,In-Store,Card,Returned
O0014068,25-07-2023,S015,C00961,Online,Cash,Cancelled
O0014069,29-12-2024,S006,C00125,In-Store,Wallet,Returned
O0014070,28-11-2024,S033,C00472,Click&Collect,Cash,Completed
O0014071,26-12-2024,S008,C00325,In-Store,Cash,Completed
O0014072,14-04-2024,S021,C01015,In-Store,Card,Cancelled
O0014073,29-07-2024,S031,C00203,Online,Cash,Completed
O0014074,15-12-2024,S002,C00073,Click&Collect,Wallet,Returned
O0014075,23-05-2024,S037,C01110,Click&Collect,Cash,Completed
O0014076,27-04-2025,S013,C00476,Click&Collect,Wallet,Returned
O0014077,16-02-2025,S009,C00955,Online,Card,Completed
O0014078,29-11-2023,S015,C00280,Online,Cash,Returned
O0014079,31-10-2024,S019,C00842,Online,Cash,Completed
O0014080,09-04-2025,S019,C01111,Online,Card,Cancelled
O0014081,21-06-2024,S007,C00916,Click&Collect,Card,Completed
O0014082,22-02-2025,S008,C00354,In-Store,Wallet,Cancelled
O0014083,19-05-2023,S020,C00722,Click&Collect,Cash,Cancelled
O0014084,28-02-2024,S010,C00998,In-Store,Cash,Completed
O0014085,08-02-2025,S026,C01027,Click&Collect,Cash,Returned
O0014086,08-09-2025,S036,C00360,Online,Wallet,Completed
O0014087,09-12-2024,S001,C00275,Click&Collect,Wallet,Completed
O0014088,28-12-2024,S002,C00521,Online,Cash,Returned
O0014089,11-01-2024,S026,C00301,In-Store,Cash,Cancelled
O0014090,07-02-2025,S002,C00865,In-Store,Cash,Completed
O0014091,26-01-2024,S026,C00711,In-Store,Wallet,Completed
O0014092,27-02-2023,S020,C00576,Online,Cash,Completed
O0014093,28-09-2023,S019,C00973,Online,Card,Completed
O0014094,31-10-2024,S025,C00257,Online,Card,Completed
O0014095,20-11-2025,S036,C01003,Online,Wallet,Completed
O0014096,27-06-2024,S006,C00677,Click&Collect,Card,Completed
O0014097,31-07-2025,S006,C01172,Click&Collect,Cash,Returned
O0014098,02-05-2025,S028,C00720,In-Store,Cash,Cancelled
O0014099,06-09-2024,S003,C00915,Click&Collect,Card,Completed
O0014100,31-05-2025,S018,C00228,Click&Collect,Cash,Completed
O0014101,16-03-2024,S020,C00280,Online,Card,Completed
O0014102,30-04-2024,S016,C00668,Online,Wallet,Cancelled
O0014103,18-03-2025,S022,C00277,In-Store,Wallet,Completed
O0014104,01-12-2024,S005,C00053,Online,Card,Completed
O0014105,01-08-2024,S011,C00535,Click&Collect,Cash,Cancelled
O0014106,19-04-2024,S001,C00317,Click&Collect,Wallet,Completed
O0014107,05-12-2025,S039,C00781,In-Store,Card,Cancelled
O0014108,13-03-2023,S034,C00693,In-Store,Card,Returned
O0014109,02-03-2023,S011,C00616,Online,Wallet,Returned
O0014110,09-06-2024,S002,C00998,Online,Cash,Completed
O0014111,07-02-2023,S011,C00081,Online,Card,Cancelled
O0014112,09-01-2024,S039,C00941,Online,Card,Completed
O0014113,15-09-2024,S033,C00579,In-Store,Card,Completed
O0014114,20-03-2024,S027,C00836,In-Store,Cash,Completed
O0014115,11-08-2023,S037,C00981,In-Store,Card,Returned
O0014116,09-11-2023,S008,C00363,Click&Collect,Cash,Returned
O0014117,24-10-2024,S022,C00289,Click&Collect,Cash,Cancelled
O0014118,08-11-2025,S032,C00904,In-Store,Card,Returned
O0014119,06-05-2025,S001,C00763,In-Store,Wallet,Returned
O0014120,22-08-2024,S018,C00224,In-Store,Wallet,Returned
O0014121,01-06-2023,S015,C00324,In-Store,Wallet,Completed
O0014122,23-09-2023,S008,C01025,Click&Collect,Wallet,Cancelled
O0014123,27-04-2024,S009,C00667,Online,Card,Completed
O0014124,28-09-2023,S039,C01094,Click&Collect,Cash,Completed
O0014125,24-01-2025,S021,C00842,Online,Card,Cancelled
O0014126,06-02-2024,S004,C00248,In-Store,Card,Returned
O0014127,02-07-2025,S028,C00249,Online,Wallet,Completed
O0014128,22-10-2023,S024,C01159,Online,Cash,Returned
O0014129,27-06-2024,S016,C00888,In-Store,Wallet,Completed
O0014130,22-02-2025,S016,C00714,Click&Collect,Wallet,Returned
O0014131,14-08-2023,S022,C00812,In-Store,Card,Cancelled
O0014132,14-04-2025,S038,C00498,Click&Collect,Card,Returned
O0014133,04-10-2024,S031,C00376,Online,Wallet,Returned
O0014134,10-12-2024,S017,C00989,Online,Cash,Cancelled
O0014135,13-05-2024,S010,C01074,Click&Collect,Wallet,Cancelled
O0014136,21-10-2025,S005,C01088,In-Store,Cash,Returned
O0014137,26-04-2025,S008,C00937,In-Store,Cash,Cancelled
O0014138,30-07-2023,S006,C01046,In-Store,Cash,Completed
O0014139,31-08-2024,S033,C00626,Click&Collect,Wallet,Cancelled
O0014140,16-09-2025,S024,C00374,Click&Collect,Card,Cancelled
O0014141,03-11-2023,S002,C00100,Click&Collect,Cash,Completed
O0014142,10-08-2024,S038,C00371,In-Store,Wallet,Completed
O0014143,06-04-2025,S007,C00529,Online,Wallet,Completed
O0014144,27-10-2023,S026,C00101,In-Store,Cash,Completed
O0014145,21-07-2024,S001,C00396,Online,Cash,Cancelled
O0014146,29-08-2024,S024,C01115,In-Store,Wallet,Cancelled
O0014147,14-07-2023,S023,C00315,Online,Cash,Completed
O0014148,14-07-2023,S037,C00472,Click&Collect,Cash,Returned
O0014149,09-09-2024,S025,C00773,Click&Collect,Cash,Returned
O0014150,15-07-2023,S020,C01062,Online,Cash,Completed
O0014151,05-11-2025,S022,C01107,In-Store,Card,Returned
O0014152,28-07-2024,S026,C00975,Click&Collect,Cash,Returned
O0014153,12-02-2025,S017,C00176,Online,Cash,Cancelled
O0014154,10-03-2024,S029,C00134,Click&Collect,Card,Completed
O0014155,24-11-2023,S022,C00890,Online,Cash,Completed
O0014156,17-06-2024,S039,C01063,In-Store,Wallet,Completed
O0014157,18-02-2025,S008,C00747,Online,Card,Cancelled
O0014158,11-03-2024,S030,C01098,Online,Card,Completed
O0014159,06-11-2023,S034,C00801,In-Store,Wallet,Completed
O0014160,07-06-2023,S029,C00422,Click&Collect,Wallet,Completed
O0014161,17-08-2024,S040,C01015,Click&Collect,Card,Completed
O0014162,14-01-2025,S018,C00909,In-Store,Card,Completed
O0014163,31-07-2024,S022,C00451,In-Store,Wallet,Completed
O0014164,07-10-2023,S007,C00708,In-Store,Wallet,Returned
O0014165,29-09-2023,S015,C00696,Online,Cash,Returned
O0014166,18-02-2024,S007,C00119,Online,Wallet,Completed
O0014167,17-01-2024,S032,C00333,Click&Collect,Cash,Completed
O0014168,12-08-2023,S032,C00274,In-Store,Card,Completed
O0014169,29-10-2025,S008,C00342,Click&Collect,Wallet,Completed
O0014170,28-12-2023,S033,C00631,In-Store,Cash,Completed
O0014171,02-10-2023,S013,C00616,In-Store,Cash,Cancelled
O0014172,26-10-2024,S030,C01030,Online,Cash,Completed
O0014173,27-05-2025,S038,C00009,Click&Collect,Card,Returned
